Date,GOLD,USDX
6/19/2017,"1,246.70",97.55
6/20/2017,"1,243.50",97.76
6/21/2017,"1,245.80",97.56
6/22/2017,"1,249.40",97.59
6/23/2017,"1,256.40",97.26
6/26/2017,"1,246.40",97.43
6/27/2017,"1,246.90",96.39
6/28/2017,"1,249.10",96.01
6/29/2017,"1,247.60",95.63
6/30/2017,"1,244.10",95.63
7/3/2017,"1,221.00",96.22
7/4/2017,"1,221.70",96.22
7/5/2017,"1,223.40",96.29
7/6/2017,"1,225.00",95.8
7/7/2017,"1,211.40",96.01
7/10/2017,"1,214.90",96.02
7/11/2017,"1,216.40",95.67
7/12/2017,"1,220.80",95.76
7/13/2017,"1,218.90",95.73
7/14/2017,"1,229.10",95.15
7/17/2017,"1,235.30",95.13
7/18/2017,"1,243.40",94.6
7/19/2017,"1,243.40",94.78
7/20/2017,"1,246.80",94.31
7/21/2017,"1,256.00",93.86
7/24/2017,"1,255.60",93.98
7/25/2017,"1,253.50",94.05
7/26/2017,"1,250.80",93.67
7/27/2017,"1,261.50",93.86
7/28/2017,"1,271.90",93.26
7/31/2017,"1,270.10",92.86
8/1/2017,"1,276.10",93.04
8/2/2017,"1,275.10",92.84
8/3/2017,"1,271.10",92.84
8/4/2017,"1,261.30",93.54
8/7/2017,"1,261.40",93.43
8/8/2017,"1,262.60",93.65
8/9/2017,"1,279.30",93.55
8/10/2017,"1,290.10",93.4
8/11/2017,"1,294.00",93.07
8/14/2017,"1,290.40",93.41
8/15/2017,"1,279.70",93.85
8/16/2017,"1,282.90",93.54
8/17/2017,"1,292.40",93.62
8/18/2017,"1,291.60",93.43
8/21/2017,"1,296.70",93.09
8/22/2017,"1,291.00",93.55
8/23/2017,"1,294.70",93.15
8/24/2017,"1,292.00",93.28
8/25/2017,"1,297.90",92.74
8/28/2017,"1,315.30",92.21
8/29/2017,"1,318.90",92.25
8/30/2017,"1,314.10",92.88
8/31/2017,"1,322.20",92.67
9/1/2017,"1,330.40",92.81
9/4/2017,"1,344.50",92.64
9/5/2017,"1,344.50",92.25
9/6/2017,"1,339.00",92.29
9/7/2017,"1,350.30",91.66
9/8/2017,"1,351.20",91.35
9/11/2017,"1,335.70",91.9
9/12/2017,"1,332.70",91.88
9/13/2017,"1,328.00",92.52
9/14/2017,"1,329.30",92.12
9/15/2017,"1,325.20",91.87
9/18/2017,"1,310.80",92.05
9/19/2017,"1,310.60",91.79
9/20/2017,"1,316.40",92.51
9/21/2017,"1,294.80",92.19
9/22/2017,"1,297.50",92.17
9/25/2017,"1,307.10",92.65
9/26/2017,"1,297.70",92.97
9/27/2017,"1,284.10",93.36
9/28/2017,"1,286.50",93.08
9/29/2017,"1,282.70",93.08
10/2/2017,"1,274.10",93.56
10/3/2017,"1,273.10",93.57
10/4/2017,"1,275.20",93.46
10/5/2017,"1,271.40",93.96
10/6/2017,"1,273.10",93.8
10/9/2017,"1,283.20",93.67
10/10/2017,"1,292.10",93.29
10/11/2017,"1,287.30",93.02
10/12/2017,"1,294.70",93.06
10/13/2017,"1,302.90",93.09
10/16/2017,"1,301.20",93.31
10/17/2017,"1,284.40",93.51
10/18/2017,"1,281.20",93.36
10/19/2017,"1,288.10",93.16
10/20/2017,"1,278.60",93.7
10/23/2017,"1,278.80",93.94
10/24/2017,"1,275.80",93.77
10/25/2017,"1,276.30",93.71
10/26/2017,"1,266.80",94.61
10/27/2017,"1,268.20",94.92
10/30/2017,"1,277.70",94.56
10/31/2017,"1,270.50",94.55
11/1/2017,"1,277.30",94.81
11/2/2017,"1,278.10",94.69
11/3/2017,"1,269.20",94.94
11/6/2017,"1,281.60",94.76
11/7/2017,"1,275.80",94.91
11/8/2017,"1,283.70",94.87
11/9/2017,"1,287.50",94.44
11/10/2017,"1,274.20",94.39
11/13/2017,"1,278.90",94.49
11/14/2017,"1,282.90",93.83
11/15/2017,"1,277.70",93.81
11/16/2017,"1,278.20",93.93
11/17/2017,"1,296.50",93.66
11/20/2017,"1,275.30",94.08
11/21/2017,"1,281.70",93.95
11/22/2017,"1,292.20",93.22
11/23/2017,"1,287.30",93.22
11/24/2017,"1,287.30",92.78
11/27/2017,"1,294.40",92.9
11/28/2017,"1,294.90",93.27
11/29/2017,"1,283.70",93.16
11/30/2017,"1,274.80",93.05
12/1/2017,"1,280.20",92.89
12/4/2017,"1,275.50",93.19
12/5/2017,"1,263.00",93.38
12/6/2017,"1,264.30",93.61
12/7/2017,"1,251.40",93.8
12/8/2017,"1,246.50",93.9
12/11/2017,"1,245.10",93.87
12/12/2017,"1,239.80",94.1
12/13/2017,"1,246.90",93.43
12/14/2017,"1,255.30",93.49
12/15/2017,"1,255.80",93.93
12/18/2017,"1,263.70",93.69
12/19/2017,"1,262.40",93.44
12/20/2017,"1,267.80",93.31
12/21/2017,"1,268.80",93.28
12/22/2017,"1,277.00",93.35
12/26/2017,"1,285.50",93.26
12/27/2017,"1,288.30",93.03
12/28/2017,"1,297.20",92.6
12/29/2017,"1,309.30",92.12
1/2/2018,"1,316.10",91.87
1/3/2018,"1,318.50",92.16
1/4/2018,"1,321.60",91.85
1/5/2018,"1,322.30",91.95
1/8/2018,"1,320.40",92.36
1/9/2018,"1,313.70",92.53
1/10/2018,"1,319.30",92.33
1/11/2018,"1,322.50",91.85
1/12/2018,"1,334.90",90.97
1/15/2018,"1,337.10",90.97
1/16/2018,"1,337.10",90.39
1/17/2018,"1,339.20",90.54
1/18/2018,"1,327.20",90.5
1/19/2018,"1,333.10",90.57
1/22/2018,"1,331.90",90.4
1/23/2018,"1,336.70",90.12
1/24/2018,"1,356.30",89.21
1/25/2018,"1,362.90",89.39
1/26/2018,"1,352.10",89.07
1/29/2018,"1,340.30",89.31
1/30/2018,"1,337.20",89.16
1/31/2018,"1,340.40",89.13
2/1/2018,"1,345.00",88.67
2/2/2018,"1,334.60",89.19
2/5/2018,"1,333.80",89.55
2/6/2018,"1,326.90",89.58
2/7/2018,"1,312.20",90.25
2/8/2018,"1,316.50",90.23
2/9/2018,"1,313.30",90.44
2/12/2018,"1,324.00",90.21
2/13/2018,"1,328.00",89.7
2/14/2018,"1,355.60",89.12
2/15/2018,"1,352.90",88.59
2/16/2018,"1,353.70",89.1
2/19/2018,"1,331.20",89.1
2/20/2018,"1,328.90",89.72
2/21/2018,"1,329.80",90
2/22/2018,"1,330.40",89.74
2/23/2018,"1,327.90",89.88
2/26/2018,"1,330.30",89.85
2/27/2018,"1,318.60",90.36
2/28/2018,"1,317.90",90.61
3/1/2018,"1,305.20",90.32
3/2/2018,"1,323.40",89.94
3/5/2018,"1,319.90",90.08
3/6/2018,"1,335.20",89.62
3/7/2018,"1,327.60",89.64
3/8/2018,"1,321.70",90.18
3/9/2018,"1,324.00",90.09
3/12/2018,"1,320.80",89.89
3/13/2018,"1,327.10",89.66
3/14/2018,"1,325.60",89.7
3/15/2018,"1,317.80",90.14
3/16/2018,"1,312.30",90.23
3/19/2018,"1,317.80",89.77
3/20/2018,"1,311.90",90.37
3/21/2018,"1,321.50",89.78
3/22/2018,"1,327.40",89.86
3/23/2018,"1,349.90",89.48
3/26/2018,"1,355.00",89.03
3/27/2018,"1,342.00",89.33
3/28/2018,"1,326.90",90.06
3/29/2018,"1,324.30",90.15
4/2/2018,"1,343.90",90.05
4/3/2018,"1,334.20",90.2
4/4/2018,"1,337.10",90.14
4/5/2018,"1,325.50",90.46
4/6/2018,"1,333.10",90.11
4/9/2018,"1,337.10",89.84
4/10/2018,"1,342.90",89.59
4/11/2018,"1,356.90",89.57
4/12/2018,"1,338.70",89.75
4/13/2018,"1,344.70",89.8
4/16/2018,"1,347.50",89.42
4/17/2018,"1,346.30",89.52
4/18/2018,"1,350.20",89.62
4/19/2018,"1,345.40",89.94
4/20/2018,"1,334.90",90.32
4/23/2018,"1,320.60",90.95
4/24/2018,"1,329.70",90.77
4/25/2018,"1,319.50",91.17
4/26/2018,"1,314.60",91.56
4/27/2018,"1,323.40",91.54
4/30/2018,"1,319.20",91.84
5/1/2018,"1,306.80",92.45
5/2/2018,"1,305.60",92.51
5/3/2018,"1,312.70",92.41
5/4/2018,"1,314.70",92.57
5/7/2018,"1,314.10",92.75
5/8/2018,"1,313.70",93.12
5/9/2018,"1,313.00",93.04
5/10/2018,"1,322.30",92.65
5/11/2018,"1,320.70",92.54
5/14/2018,"1,318.20",92.59
5/15/2018,"1,290.30",93.22
5/16/2018,"1,291.50",93.39
5/17/2018,"1,289.40",93.47
5/18/2018,"1,291.30",93.64
5/21/2018,"1,290.90",93.68
5/22/2018,"1,292.00",93.61
5/23/2018,"1,289.60",94
5/24/2018,"1,304.40",93.76
5/25/2018,"1,303.70",94.19
5/28/2018,"1,299.00",94.19
5/29/2018,"1,299.00",94.83
5/30/2018,"1,304.50",94.15
5/31/2018,"1,302.60",93.98
6/1/2018,"1,297.10",94.19
6/4/2018,"1,295.10",94.02
6/5/2018,"1,299.90",93.9
6/6/2018,"1,299.20",93.66
6/7/2018,"1,300.70",93.4
6/8/2018,"1,300.50",93.55
6/11/2018,"1,301.00",93.58
6/12/2018,"1,297.20",93.8
6/13/2018,"1,299.20",93.71
6/14/2018,"1,306.20",94.77
6/15/2018,"1,276.30",94.79
6/18/2018,"1,278.00",94.8
6/19/2018,"1,276.50",95.08
6/20/2018,"1,272.40",95.06
6/21/2018,"1,268.60",94.74
6/22/2018,"1,268.90",94.52
6/25/2018,"1,267.20",94.28
6/26/2018,"1,258.00",94.66
6/27/2018,"1,253.00",95.27
6/28/2018,"1,251.00",95.39
6/29/2018,"1,254.50",94.64
7/2/2018,"1,241.70",95.03
7/3/2018,"1,253.50",94.67
7/4/2018,"1,258.80",94.67
7/5/2018,"1,258.80",94.47
7/6/2018,"1,255.80",94.04
7/9/2018,"1,259.60",94.08
7/10/2018,"1,255.40",94.15
7/11/2018,"1,244.40",94.72
7/12/2018,"1,246.60",94.81
7/13/2018,"1,241.20",94.75
7/16/2018,"1,239.70",94.51
7/17/2018,"1,227.30",94.94
7/18/2018,"1,227.90",95.08
7/19/2018,"1,224.00",95.15
7/20/2018,"1,231.10",94.45
7/23/2018,"1,225.60",94.67
7/24/2018,"1,225.50",94.61
7/25/2018,"1,231.80",94.36
7/26/2018,"1,225.70",94.75
7/27/2018,"1,223.00",94.67
7/30/2018,"1,224.20",94.32
7/31/2018,"1,226.40",94.49
8/1/2018,"1,220.30",94.62
8/2/2018,"1,212.90",95.16
8/3/2018,"1,215.90",95.14
8/6/2018,"1,210.60",95.36
8/7/2018,"1,211.20",95.22
8/8/2018,"1,214.20",95.05
8/9/2018,"1,213.00",95.5
8/10/2018,"1,212.10",96.36
8/13/2018,"1,192.20",96.39
8/14/2018,"1,194.00",96.73
8/15/2018,"1,178.20",96.7
8/16/2018,"1,177.10",96.64
8/17/2018,"1,177.30",96.1
8/20/2018,"1,187.80",95.9
8/21/2018,"1,193.20",95.26
8/22/2018,"1,196.40",95.15
8/23/2018,"1,187.20",95.67
8/24/2018,"1,206.30",95.15
8/27/2018,"1,209.20",94.78
8/28/2018,"1,207.50",94.72
8/29/2018,"1,204.20",94.6
8/30/2018,"1,200.00",94.72
8/31/2018,"1,201.60",95.14
9/3/2018,"1,199.10",95.14
9/4/2018,"1,194.00",95.44
9/5/2018,"1,196.10",95.18
9/6/2018,"1,199.00",95.02
9/7/2018,"1,195.10",95.36
9/10/2018,"1,194.50",95.15
9/11/2018,"1,196.80",95.25
9/12/2018,"1,205.50",94.8
9/13/2018,"1,202.80",94.52
9/14/2018,"1,196.20",94.93
9/17/2018,"1,201.20",94.5
9/18/2018,"1,198.50",94.64
9/19/2018,"1,203.90",94.54
9/20/2018,"1,206.60",93.91
9/21/2018,"1,196.60",94.22
9/24/2018,"1,199.60",94.19
9/25/2018,"1,199.70",94.13
9/26/2018,"1,194.40",94.19
9/27/2018,"1,185.50",94.89
9/28/2018,"1,193.90",95.13
10/1/2018,"1,189.40",95.3
10/2/2018,"1,204.20",95.51
10/3/2018,"1,200.10",95.76
10/4/2018,"1,198.80",95.75
10/5/2018,"1,202.80",95.62
10/8/2018,"1,185.80",95.76
10/9/2018,"1,188.80",95.67
10/10/2018,"1,190.80",95.51
10/11/2018,"1,225.10",95.02
10/12/2018,"1,219.50",95.22
10/15/2018,"1,227.80",95.06
10/16/2018,"1,228.40",95.05
10/17/2018,"1,224.80",95.58
10/18/2018,"1,227.40",95.9
10/19/2018,"1,226.00",95.71
10/22/2018,"1,222.00",96.01
10/23/2018,"1,234.10",95.96
10/24/2018,"1,228.40",96.43
10/25/2018,"1,229.50",96.68
10/26/2018,"1,232.40",96.36
10/29/2018,"1,224.70",96.58
10/30/2018,"1,225.30",97.01
10/31/2018,"1,215.00",97.13
11/1/2018,"1,238.60",96.28
11/2/2018,"1,233.30",96.54
11/5/2018,"1,232.30",96.28
11/6/2018,"1,226.30",96.32
11/7/2018,"1,228.70",96
11/8/2018,"1,225.10",96.72
11/9/2018,"1,208.60",96.91
11/12/2018,"1,203.50",97.54
11/13/2018,"1,201.40",97.3
11/14/2018,"1,210.10",96.8
11/15/2018,"1,215.00",96.93
11/16/2018,"1,223.00",96.47
11/19/2018,"1,225.30",96.19
11/20/2018,"1,221.20",96.84
11/21/2018,"1,228.00",96.71
11/22/2018,"1,223.20",96.71
11/23/2018,"1,223.20",96.92
11/26/2018,"1,222.40",97.07
11/27/2018,"1,213.40",97.37
11/28/2018,"1,223.60",96.79
11/29/2018,"1,227.90",96.78
11/30/2018,"1,223.60",97.27
12/3/2018,"1,236.90",97.04
12/4/2018,"1,243.30",96.97
12/5/2018,"1,239.10",97.07
12/6/2018,"1,239.70",96.81
12/7/2018,"1,248.20",96.51
12/10/2018,"1,244.90",97.22
12/11/2018,"1,242.80",97.39
12/12/2018,"1,246.10",97.04
12/13/2018,"1,243.70",97.06
12/14/2018,"1,237.90",97.44
12/17/2018,"1,248.20",97.1
12/18/2018,"1,250.10",97.1
12/19/2018,"1,252.60",97.03
12/20/2018,"1,263.90",96.28
12/21/2018,"1,254.60",96.96
12/24/2018,"1,267.90",96.55
12/26/2018,"1,269.00",97.05
12/27/2018,"1,277.40",96.48
12/28/2018,"1,283.00",96.4
12/31/2018,"1,281.30",96.17
1/2/2019,"1,284.10",96.82
1/3/2019,"1,294.80",96.31
1/4/2019,"1,285.80",96.18
1/7/2019,"1,289.90",95.67
1/8/2019,"1,285.90",95.9
1/9/2019,"1,292.00",95.22
1/10/2019,"1,287.40",95.54
1/11/2019,"1,289.50",95.67
1/14/2019,"1,291.30",95.61
1/15/2019,"1,288.40",96.04
1/16/2019,"1,293.80",96.06
1/17/2019,"1,292.30",96.06
1/18/2019,"1,282.60",96.34
1/21/2019,"1,283.40",96.34
1/22/2019,"1,283.40",96.3
1/23/2019,"1,284.00",96.12
1/24/2019,"1,279.80",96.6
1/25/2019,"1,298.10",95.79
1/28/2019,"1,303.10",95.75
1/29/2019,"1,308.90",95.82
1/30/2019,"1,312.80",95.34
1/31/2019,"1,322.30",95.58
2/1/2019,"1,319.30",95.58
2/4/2019,"1,316.60",95.85
2/5/2019,"1,316.50",96.07
2/6/2019,"1,311.70",96.39
2/7/2019,"1,311.60",96.51
2/8/2019,"1,315.90",96.64
2/11/2019,"1,309.20",97.06
2/12/2019,"1,311.30",96.71
2/13/2019,"1,312.40",97.13
2/14/2019,"1,311.30",96.98
2/15/2019,"1,319.10",96.9
2/18/2019,"1,344.80",96.9
2/19/2019,"1,340.80",96.52
2/20/2019,"1,344.10",96.45
2/21/2019,"1,324.60",96.61
2/22/2019,"1,329.70",96.51
2/25/2019,"1,326.50",96.41
2/26/2019,"1,325.30",96
2/27/2019,"1,321.20",96.15
2/28/2019,"1,316.10",96.16
3/1/2019,"1,299.20",96.53
3/4/2019,"1,287.50",96.68
3/5/2019,"1,284.70",96.87
3/6/2019,"1,287.60",96.87
3/7/2019,"1,286.10",97.67
3/8/2019,"1,299.30",97.31
3/11/2019,"1,291.10",97.22
3/12/2019,"1,298.10",96.94
3/13/2019,"1,309.30",96.55
3/14/2019,"1,295.10",96.78
3/15/2019,"1,302.90",96.59
3/18/2019,"1,301.50",96.52
3/19/2019,"1,306.50",96.38
3/20/2019,"1,301.70",95.76
3/21/2019,"1,307.30",96.5
3/22/2019,"1,312.30",96.65
3/25/2019,"1,322.60",96.57
3/26/2019,"1,315.00",96.74
3/27/2019,"1,310.40",96.77
3/28/2019,"1,292.50",97.2
3/29/2019,"1,295.60",97.28
4/1/2019,"1,291.20",97.23
4/2/2019,"1,292.50",97.36
4/3/2019,"1,292.30",97.09
4/4/2019,"1,291.40",97.31
4/5/2019,"1,292.60",97.39
4/8/2019,"1,298.80",97.05
4/9/2019,"1,305.10",97.01
4/10/2019,"1,310.30",96.95
4/11/2019,"1,290.50",97.18
4/12/2019,"1,292.20",96.97
4/15/2019,"1,288.50",96.94
4/16/2019,"1,274.20",97.04
4/17/2019,"1,273.80",97.01
4/18/2019,"1,273.10",97.47
4/22/2019,"1,274.70",97.29
4/23/2019,"1,270.60",97.64
4/24/2019,"1,276.60",98.17
4/25/2019,"1,276.40",98.2
4/26/2019,"1,285.50",98.01
4/29/2019,"1,281.50",97.86
4/30/2019,"1,285.70",97.48
5/1/2019,"1,284.20",97.69
5/2/2019,"1,272.00",97.83
5/3/2019,"1,281.30",97.52
5/6/2019,"1,283.80",97.52
5/7/2019,"1,285.60",97.63
5/8/2019,"1,281.40",97.62
5/9/2019,"1,285.20",97.37
5/10/2019,"1,287.40",97.33
5/13/2019,"1,301.80",97.32
5/14/2019,"1,296.30",97.53
5/15/2019,"1,297.80",97.57
5/16/2019,"1,286.20",97.86
5/17/2019,"1,275.70",98
5/20/2019,"1,277.30",97.93
5/21/2019,"1,273.20",98.06
5/22/2019,"1,274.20",98.04
5/23/2019,"1,285.40",97.86
5/24/2019,"1,283.60",97.61
5/27/2019,"1,277.10",97.61
5/28/2019,"1,277.10",97.95
5/29/2019,"1,281.00",98.14
5/30/2019,"1,289.90",98.14
5/31/2019,"1,308.00",97.75
6/3/2019,"1,324.90",97.14
6/4/2019,"1,325.70",97.07
6/5/2019,"1,330.60",97.32
6/6/2019,"1,339.80",97.04
6/7/2019,"1,343.30",96.54
6/10/2019,"1,326.30",96.76
6/11/2019,"1,328.30",96.69
6/12/2019,"1,333.90",97
6/13/2019,"1,340.80",97.01
6/14/2019,"1,341.70",97.57
6/17/2019,"1,340.00",97.56
6/18/2019,"1,347.80",97.64
6/19/2019,"1,345.80",97.12
6/20/2019,"1,394.10",96.63
6/21/2019,"1,397.30",96.22
6/24/2019,"1,415.20",95.98
6/25/2019,"1,415.80",96.14
6/26/2019,"1,411.50",96.21
6/27/2019,"1,412.00",96.19
6/28/2019,"1,413.70",96.13
7/1/2019,"1,389.30",96.84
7/2/2019,"1,408.00",96.73
7/3/2019,"1,420.90",96.77
7/4/2019,"1,400.10",96.77
7/5/2019,"1,400.10",97.29
7/8/2019,"1,400.00",97.38
7/9/2019,"1,400.50",97.49
7/10/2019,"1,412.50",97.1
7/11/2019,"1,406.70",97.05
7/12/2019,"1,412.20",96.81
7/15/2019,"1,413.50",96.93
7/16/2019,"1,411.20",97.39
7/17/2019,"1,423.30",97.22
7/18/2019,"1,428.10",96.79
7/19/2019,"1,426.70",97.15
7/22/2019,"1,426.90",97.26
7/23/2019,"1,421.70",97.7
7/24/2019,"1,423.60",97.73
7/25/2019,"1,414.70",97.82
7/26/2019,"1,419.30",98.01
7/29/2019,"1,420.40",98.04
7/30/2019,"1,433.40",98.05
7/31/2019,"1,429.10",98.52
8/1/2019,"1,424.20",98.37
8/2/2019,"1,448.70",98.07
8/5/2019,"1,467.70",97.52
8/6/2019,"1,475.20",97.63
8/7/2019,"1,509.60",97.54
8/8/2019,"1,499.70",97.62
8/9/2019,"1,498.60",97.49
8/12/2019,"1,507.70",97.38
8/13/2019,"1,504.30",97.81
8/14/2019,"1,518.50",97.99
8/15/2019,"1,521.70",98.14
8/16/2019,"1,514.10",98.14
8/19/2019,"1,502.10",98.35
8/20/2019,"1,506.30",98.19
8/21/2019,"1,506.10",98.3
8/22/2019,"1,498.70",98.17
8/23/2019,"1,527.90",97.64
8/26/2019,"1,527.20",98.08
8/27/2019,"1,541.40",98
8/28/2019,"1,538.80",98.21
8/29/2019,"1,530.50",98.51
8/30/2019,"1,523.00",98.92
9/2/2019,"1,555.90",98.92
9/3/2019,"1,549.60",99
9/4/2019,"1,554.00",98.45
9/5/2019,"1,519.00",98.41
9/6/2019,"1,509.00",98.39
9/9/2019,"1,504.50",98.28
9/10/2019,"1,492.70",98.33
9/11/2019,"1,496.60",98.64
9/12/2019,"1,500.80",98.31
9/13/2019,"1,492.90",98.26
9/16/2019,"1,504.80",98.61
9/17/2019,"1,506.90",98.26
9/18/2019,"1,509.10",98.56
9/19/2019,"1,499.50",98.27
9/20/2019,"1,508.00",98.51
9/23/2019,"1,524.00",98.6
9/24/2019,"1,532.60",98.34
9/25/2019,"1,505.10",99.04
9/26/2019,"1,507.90",99.13
9/27/2019,"1,502.70",99.11
9/30/2019,"1,469.20",99.38
10/1/2019,"1,485.20",99.13
10/2/2019,"1,504.10",99.02
10/3/2019,"1,510.10",98.86
10/4/2019,"1,509.20",98.81
10/7/2019,"1,500.70",98.97
10/8/2019,"1,500.10",99.13
10/9/2019,"1,508.90",99.12
10/10/2019,"1,497.00",98.7
10/11/2019,"1,484.70",98.3
10/14/2019,"1,493.80",98.45
10/15/2019,"1,479.70",98.29
10/16/2019,"1,490.20",98
10/17/2019,"1,494.20",97.61
10/18/2019,"1,490.00",97.28
10/21/2019,"1,484.20",97.33
10/22/2019,"1,483.60",97.53
10/23/2019,"1,491.80",97.49
10/24/2019,"1,501.00",97.63
10/25/2019,"1,501.70",97.83
10/28/2019,"1,492.40",97.76
10/29/2019,"1,487.40",97.69
10/30/2019,"1,496.70",97.65
10/31/2019,"1,514.80",97.35
11/1/2019,"1,511.40",97.24
11/4/2019,"1,511.10",97.5
11/5/2019,"1,483.70",97.98
11/6/2019,"1,493.10",97.95
11/7/2019,"1,466.40",98.14
11/8/2019,"1,462.90",98.35
11/11/2019,"1,457.10",98.2
11/12/2019,"1,453.70",98.31
11/13/2019,"1,463.30",98.37
11/14/2019,"1,473.40",98.16
11/15/2019,"1,468.50",98
11/18/2019,"1,471.90",97.79
11/19/2019,"1,474.30",97.86
11/20/2019,"1,474.20",97.93
11/21/2019,"1,463.60",97.99
11/22/2019,"1,463.60",98.27
11/25/2019,"1,456.90",98.32
11/26/2019,"1,460.30",98.25
11/27/2019,"1,457.90",98.37
11/28/2019,"1,472.70",98.37
11/29/2019,"1,470.00",98.27
12/2/2019,"1,466.40",97.86
12/3/2019,"1,481.60",97.74
12/4/2019,"1,477.50",97.65
12/5/2019,"1,480.30",97.41
12/6/2019,"1,462.50",97.7
12/9/2019,"1,462.80",97.64
12/10/2019,"1,465.90",97.41
12/11/2019,"1,472.70",97.08
12/12/2019,"1,469.80",97.4
12/13/2019,"1,478.60",97.17
12/16/2019,"1,477.90",97.02
12/17/2019,"1,477.00",97.22
12/18/2019,"1,474.70",97.4
12/19/2019,"1,480.20",97.38
12/20/2019,"1,477.00",97.69
12/23/2019,"1,484.30",97.66
12/24/2019,"1,500.60",97.65
12/26/2019,"1,510.70",97.53
12/27/2019,"1,514.30",96.92
12/30/2019,"1,518.60",96.74
12/31/2019,"1,523.10",96.39
1/2/2020,"1,528.10",96.85
1/3/2020,"1,552.40",96.84
1/6/2020,"1,568.80",96.67
1/7/2020,"1,574.30",97
1/8/2020,"1,560.20",97.3
1/9/2020,"1,554.30",97.45
1/10/2020,"1,560.10",97.36
1/13/2020,"1,550.60",97.34
1/14/2020,"1,544.60",97.37
1/15/2020,"1,554.00",97.23
1/16/2020,"1,550.50",97.32
1/17/2020,"1,560.30",97.64
1/20/2020,"1,557.90",97.61
1/21/2020,"1,557.90",97.53
1/22/2020,"1,556.70",97.53
1/23/2020,"1,565.40",97.69
1/24/2020,"1,571.90",97.85
1/27/2020,"1,577.40",97.96
1/28/2020,"1,569.80",98.02
1/29/2020,"1,570.40",97.99
1/30/2020,"1,586.50",97.87
1/31/2020,"1,584.90",97.39
2/3/2020,"1,579.50",97.8
2/4/2020,"1,552.70",97.96
2/5/2020,"1,560.10",98.3
2/6/2020,"1,567.20",98.5
2/7/2020,"1,570.60",98.68
2/10/2020,"1,576.60",98.83
2/11/2020,"1,567.20",98.72
2/12/2020,"1,568.80",99.05
2/13/2020,"1,576.30",99.07
2/14/2020,"1,583.80",99.12
2/17/2020,"1,603.60",99
2/18/2020,"1,601.00",99.44
2/19/2020,"1,608.80",99.71
2/20/2020,"1,617.40",99.86
2/21/2020,"1,645.10",99.26
2/24/2020,"1,673.50",99.36
2/25/2020,"1,647.00",98.97
2/26/2020,"1,640.40",99
2/27/2020,"1,642.50",98.51
2/28/2020,"1,566.70",98.13
3/2/2020,"1,594.80",97.36
3/3/2020,"1,644.40",97.15
3/4/2020,"1,643.00",97.34
3/5/2020,"1,668.00",96.82
3/6/2020,"1,672.40",95.95
3/9/2020,"1,675.70",94.89
3/10/2020,"1,660.30",96.41
3/11/2020,"1,642.30",96.51
3/12/2020,"1,590.30",97.47
3/13/2020,"1,516.70",98.75
3/16/2020,"1,486.50",98.07
3/17/2020,"1,525.80",99.57
3/18/2020,"1,477.90",101.16
3/19/2020,"1,479.30",102.75
3/20/2020,"1,484.60",102.82
3/23/2020,"1,567.60",102.49
3/24/2020,"1,660.80",102.04
3/25/2020,"1,633.40",101.05
3/26/2020,"1,651.20",99.35
3/27/2020,"1,625.00",98.36
3/30/2020,"1,637.10",99.18
3/31/2020,"1,589.30",99.05
4/1/2020,"1,584.10",99.67
4/2/2020,"1,630.70",100.18
4/3/2020,"1,637.60",100.58
4/6/2020,"1,684.00",100.68
4/7/2020,"1,672.60",99.9
4/8/2020,"1,674.10",100.12
4/9/2020,"1,739.90",99.52
4/13/2020,"1,749.80",99.35
4/14/2020,"1,759.10",98.89
4/15/2020,"1,729.60",99.46
4/16/2020,"1,722.70",100.03
4/17/2020,"1,690.80",99.78
4/20/2020,"1,703.40",99.96
4/21/2020,"1,678.30",100.26
4/22/2020,"1,727.40",100.39
4/23/2020,"1,733.40",100.43
4/24/2020,"1,724.20",100.38
4/27/2020,"1,712.60",100.04
4/28/2020,"1,710.60",99.86
4/29/2020,"1,713.40",99.57
4/30/2020,"1,694.20",99.02
5/1/2020,"1,700.90",99.08
5/4/2020,"1,713.30",99.48
5/5/2020,"1,710.60",99.71
5/6/2020,"1,688.50",100.09
5/7/2020,"1,725.80",99.89
5/8/2020,"1,713.90",99.73
5/11/2020,"1,698.00",100.24
5/12/2020,"1,706.80",99.93
5/13/2020,"1,716.40",100.24
5/14/2020,"1,740.90",100.47
5/15/2020,"1,756.30",100.4
5/18/2020,"1,734.40",99.67
5/19/2020,"1,745.60",99.37
5/20/2020,"1,752.10",99.12
5/21/2020,"1,721.90",99.37
5/22/2020,"1,735.50",99.86
5/25/2020,"1,705.60",99.86
5/26/2020,"1,705.60",98.91
5/27/2020,"1,710.70",99.06
5/28/2020,"1,719.80",98.38
5/29/2020,"1,742.90",98.34
6/1/2020,"1,743.30",97.83
6/2/2020,"1,728.90",97.67
6/3/2020,"1,701.00",97.28
6/4/2020,"1,721.80",96.68
6/5/2020,"1,678.50",96.94
6/8/2020,"1,699.90",96.62
6/9/2020,"1,717.00",96.32
6/10/2020,"1,715.50",95.96
6/11/2020,"1,734.70",96.73
6/12/2020,"1,732.00",97.32
6/15/2020,"1,721.80",96.71
6/16/2020,"1,731.50",96.96
6/17/2020,"1,730.30",97.16
6/18/2020,"1,726.00",97.42
6/19/2020,"1,747.10",97.62
6/22/2020,"1,758.40",97.04
6/23/2020,"1,774.10",96.65
