Date,USD
1984-02-16,383.9
1984-02-17,382.2
1984-02-20,385.3
1984-02-21,389
1984-02-22,395.3
1984-02-23,398.3
1984-02-24,395.8
1984-02-27,393.5
1984-02-28,399.3
1984-02-29,394.3
1984-03-01,392.8
1984-03-02,399
1984-03-05,405.9
1984-03-06,402.5
1984-03-07,398.8
1984-03-08,397.3
1984-03-09,399.9
1984-03-12,395.8
1984-03-13,397.3
1984-03-14,399.8
1984-03-15,394.5
1984-03-16,392.8
1984-03-19,393.6
1984-03-20,393.9
1984-03-21,392.4
1984-03-22,389.4
1984-03-23,387.9
1984-03-26,387.4
1984-03-27,388.9
1984-03-28,385.8
1984-03-29,390.3
1984-03-30,388.5
1984-04-02,387.2
1984-04-03,380.4
1984-04-04,381.3
1984-04-05,381.2
1984-04-06,380.3
1984-04-09,382.4
1984-04-10,381.4
1984-04-11,384.5
1984-04-12,381.9
1984-04-13,379.3
1984-04-16,380.1
1984-04-17,380.2
1984-04-18,380.5
1984-04-19,384.9
1984-04-20,384.9
1984-04-23,384.9
1984-04-24,383.3
1984-04-25,382.3
1984-04-26,379.9
1984-04-27,379.3
1984-04-30,375.8
1984-05-01,376.5
1984-05-02,377.4
1984-05-03,378.5
1984-05-04,376.7
1984-05-07,376.7
1984-05-08,371.5
1984-05-09,372.6
1984-05-10,371.8
1984-05-11,372.5
1984-05-14,372.6
1984-05-15,373.3
1984-05-16,375.3
1984-05-17,376.5
1984-05-18,375.6
1984-05-21,380.8
1984-05-22,379.5
1984-05-23,378.6
1984-05-24,375.7
1984-05-25,384.2
1984-05-28,384.2
1984-05-29,385.6
1984-05-30,386.4
1984-05-31,384.3
1984-06-01,393.8
1984-06-04,391
1984-06-05,393.8
1984-06-06,391.7
1984-06-07,392.2
1984-06-08,386
1984-06-11,382.5
1984-06-12,375
1984-06-13,374
1984-06-14,375.6
1984-06-15,368
1984-06-18,367.9
1984-06-19,370.6
1984-06-20,370
1984-06-21,370.8
1984-06-22,374.3
1984-06-25,369.3
1984-06-26,369.5
1984-06-27,369.3
1984-06-28,372.9
1984-06-29,373.1
1984-07-02,370
1984-07-03,368.4
1984-07-04,369
1984-07-05,364.8
1984-07-06,353.3
1984-07-09,338.5
1984-07-10,344.3
1984-07-11,339.3
1984-07-12,341.2
1984-07-13,345
1984-07-16,350.1
1984-07-17,347.2
1984-07-18,345.8
1984-07-19,350.2
1984-07-20,342
1984-07-23,335
1984-07-24,338.5
1984-07-25,341.8
1984-07-26,344.2
1984-07-27,335.3
1984-07-30,338.5
1984-07-31,342.4
1984-08-01,339
1984-08-02,344
1984-08-03,349.3
1984-08-06,349.3
1984-08-07,342
1984-08-08,344.5
1984-08-09,344.3
1984-08-10,346.8
1984-08-13,343.5
1984-08-14,354
1984-08-15,350.9
1984-08-16,352.3
1984-08-17,352
1984-08-20,349.3
1984-08-21,346
1984-08-22,345
1984-08-23,351.3
1984-08-24,350
1984-08-27,350
1984-08-28,349.8
1984-08-29,350.5
1984-08-30,347.3
1984-08-31,348.3
1984-09-03,344.5
1984-09-04,341.2
1984-09-05,338.3
1984-09-06,340.5
1984-09-07,339.8
1984-09-10,338.5
1984-09-11,340.3
1984-09-12,338.5
1984-09-13,336.9
1984-09-14,341.5
1984-09-17,335.3
1984-09-18,336.8
1984-09-19,340
1984-09-20,338.8
1984-09-21,343.5
1984-09-24,347.8
1984-09-25,345
1984-09-26,346.1
1984-09-27,345.3
1984-09-28,343.8
1984-10-01,345.4
1984-10-02,345.3
1984-10-03,348.5
1984-10-04,346.3
1984-10-05,343.8
1984-10-08,341.6
1984-10-09,341
1984-10-10,337.8
1984-10-11,338.1
1984-10-12,338.9
1984-10-15,338.7
1984-10-16,339.5
1984-10-17,340.6
1984-10-18,339.5
1984-10-19,339.5
1984-10-22,338.4
1984-10-23,340
1984-10-24,340
1984-10-25,338.5
1984-10-26,337.6
1984-10-29,336.3
1984-10-30,335.5
1984-10-31,333.5
1984-11-01,333.8
1984-11-02,343.1
1984-11-05,342.5
1984-11-06,346.1
1984-11-07,347.6
1984-11-08,347.1
1984-11-09,346.8
1984-11-12,345.8
1984-11-13,350.5
1984-11-14,345.8
1984-11-15,343.8
1984-11-16,345
1984-11-19,343.4
1984-11-20,342.7
1984-11-21,340.3
1984-11-22,342
1984-11-23,341.5
1984-11-26,336.9
1984-11-27,332.9
1984-11-28,329
1984-11-29,330.6
1984-11-30,329
1984-12-03,329.5
1984-12-04,332
1984-12-05,329.9
1984-12-06,330.8
1984-12-07,327
1984-12-10,326.3
1984-12-11,326.8
1984-12-12,324.5
1984-12-13,324.3
1984-12-14,322.5
1984-12-17,315
1984-12-18,309
1984-12-19,309.3
1984-12-20,307.5
1984-12-21,311
1984-12-24,311
1984-12-25,311
1984-12-26,311
1984-12-27,311
1984-12-28,309.2
1984-12-31,308.3
1985-01-01,308.3
1985-01-02,305.5
1985-01-03,302.3
1985-01-04,303.2
1985-01-07,298.3
1985-01-08,302
1985-01-09,300.5
1985-01-10,303.8
1985-01-11,304.3
1985-01-14,299
1985-01-15,301.8
1985-01-16,302.7
1985-01-17,305.5
1985-01-18,308
1985-01-21,307.3
1985-01-22,306.9
1985-01-23,300.3
1985-01-24,300.9
1985-01-25,298.9
1985-01-28,297.8
1985-01-29,303.3
1985-01-30,302.9
1985-01-31,306.7
1985-02-01,303.6
1985-02-04,301.3
1985-02-05,302.1
1985-02-06,302.9
1985-02-07,301.7
1985-02-08,299.8
1985-02-11,300.2
1985-02-12,302.5
1985-02-13,303.2
1985-02-14,304.2
1985-02-15,304
1985-02-18,304.5
1985-02-19,302.6
1985-02-20,302.9
1985-02-21,299.9
1985-02-22,298.4
1985-02-25,284.3
1985-02-26,285.8
1985-02-27,290.8
1985-02-28,287.8
1985-03-01,287.3
1985-03-04,288.7
1985-03-05,287.9
1985-03-06,287.4
1985-03-07,289.6
1985-03-08,291
1985-03-11,291
1985-03-12,288.5
1985-03-13,290.3
1985-03-14,290.8
1985-03-15,292.7
1985-03-18,298.9
1985-03-19,316.8
1985-03-20,324
1985-03-21,318.5
1985-03-22,315.5
1985-03-25,314.6
1985-03-26,323.8
1985-03-27,330.4
1985-03-28,326.3
1985-03-29,329.3
1985-04-01,321.1
1985-04-02,318.8
1985-04-03,321.3
1985-04-04,316.8
1985-04-05,316.8
1985-04-08,316.8
1985-04-09,323.1
1985-04-10,327.3
1985-04-11,332.3
1985-04-12,329.9
1985-04-15,334.3
1985-04-16,330.5
1985-04-17,327.4
1985-04-18,329.8
1985-04-19,327
1985-04-22,327.8
1985-04-23,326.7
1985-04-24,322
1985-04-25,322.5
1985-04-26,323.5
1985-04-29,322.5
1985-04-30,321.4
1985-05-01,312.5
1985-05-02,313.3
1985-05-03,312.8
1985-05-06,312.8
1985-05-07,313.5
1985-05-08,312.9
1985-05-09,315.1
1985-05-10,314.5
1985-05-13,321
1985-05-14,326.5
1985-05-15,322.8
1985-05-16,320.1
1985-05-17,322.5
1985-05-20,323.3
1985-05-21,314.9
1985-05-22,316.3
1985-05-23,315.4
1985-05-24,314.7
1985-05-27,314.7
1985-05-28,311.3
1985-05-29,312
1985-05-30,314.6
1985-05-31,314
1985-06-03,318.1
1985-06-04,315.7
1985-06-05,314.2
1985-06-06,314.8
1985-06-07,314.3
1985-06-10,312
1985-06-11,315
1985-06-12,314.5
1985-06-13,313.8
1985-06-14,318.3
1985-06-17,318.9
1985-06-18,323.8
1985-06-19,325.4
1985-06-20,318.1
1985-06-21,313.5
1985-06-24,314.7
1985-06-25,315.5
1985-06-26,316.8
1985-06-27,315
1985-06-28,317.8
1985-07-01,313.9
1985-07-02,308.3
1985-07-03,310.4
1985-07-04,310.6
1985-07-05,311.6
1985-07-08,309.3
1985-07-09,314.9
1985-07-10,314.9
1985-07-11,313.6
1985-07-12,315.7
1985-07-15,315.9
1985-07-16,321.8
1985-07-17,325.6
1985-07-18,320
1985-07-19,318.9
1985-07-22,317.3
1985-07-23,322.5
1985-07-24,317.8
1985-07-25,317.4
1985-07-26,317
1985-07-29,326.5
1985-07-30,325.3
1985-07-31,327.5
1985-08-01,322.1
1985-08-02,320.5
1985-08-05,323.8
1985-08-06,319.8
1985-08-07,321.2
1985-08-08,322.5
1985-08-09,321.7
1985-08-12,326.7
1985-08-13,326.5
1985-08-14,326
1985-08-15,331.1
1985-08-16,335.4
1985-08-19,340.9
1985-08-20,334.2
1985-08-21,335.9
1985-08-22,335.5
1985-08-23,334.9
1985-08-26,334.9
1985-08-27,336
1985-08-28,340.9
1985-08-29,337
1985-08-30,333.3
1985-09-02,334.7
1985-09-03,328.2
1985-09-04,326
1985-09-05,325.8
1985-09-06,317.4
1985-09-09,319.4
1985-09-10,321.7
1985-09-11,320.8
1985-09-12,319.3
1985-09-13,321.3
1985-09-16,319.3
1985-09-17,317.6
1985-09-18,316.3
1985-09-19,316.3
1985-09-20,319.2
1985-09-23,327.5
1985-09-24,327.9
1985-09-25,328.5
1985-09-26,329.3
1985-09-27,328.6
1985-09-30,325.8
1985-10-01,322.3
1985-10-02,325
1985-10-03,324.9
1985-10-04,328
1985-10-07,325.8
1985-10-08,326.4
1985-10-09,326.6
1985-10-10,325.5
1985-10-11,325.6
1985-10-14,326.7
1985-10-15,327
1985-10-16,323.7
1985-10-17,325.5
1985-10-18,326.3
1985-10-21,326.2
1985-10-22,327.8
1985-10-23,325.9
1985-10-24,326.2
1985-10-25,325.4
1985-10-28,326.5
1985-10-29,326.3
1985-10-30,326.2
1985-10-31,325.1
1985-11-01,323.5
1985-11-04,325.4
1985-11-05,324.6
1985-11-06,324.4
1985-11-07,323
1985-11-08,322
1985-11-11,323.1
1985-11-12,323.1
1985-11-13,324.5
1985-11-14,325.3
1985-11-15,325.4
1985-11-18,323.5
1985-11-19,324.4
1985-11-20,325.7
1985-11-21,325.8
1985-11-22,326.5
1985-11-25,330.2
1985-11-26,331.3
1985-11-27,328.2
1985-11-28,326.3
1985-11-29,325.3
1985-12-02,321.5
1985-12-03,322.6
1985-12-04,324.2
1985-12-05,322.8
1985-12-06,322.3
1985-12-09,317.4
1985-12-10,317
1985-12-11,315.5
1985-12-12,317.5
1985-12-13,317.8
1985-12-16,318.6
1985-12-17,321.2
1985-12-18,320.1
1985-12-19,325.8
1985-12-20,325.6
1985-12-23,327.6
1985-12-24,324.9
1985-12-25,324.9
1985-12-26,324.9
1985-12-27,326.9
1985-12-30,326.8
1985-12-31,326.8
1986-01-01,326.8
1986-01-02,326.3
1986-01-03,326.8
1986-01-06,328
1986-01-07,330
1986-01-08,332.6
1986-01-09,333.5
1986-01-10,340.5
1986-01-13,339.4
1986-01-14,341
1986-01-15,346.8
1986-01-16,363
1986-01-17,352.6
1986-01-20,351
1986-01-21,356.5
1986-01-22,353
1986-01-23,350.3
1986-01-24,354
1986-01-27,358.4
1986-01-28,353
1986-01-29,353.3
1986-01-30,358
1986-01-31,350.5
1986-02-03,347.3
1986-02-04,338.6
1986-02-05,337.3
1986-02-06,337.1
1986-02-07,337.2
1986-02-10,340.2
1986-02-11,335.8
1986-02-12,337.3
1986-02-13,334
1986-02-14,331.4
1986-02-17,333
1986-02-18,337.3
1986-02-19,341.4
1986-02-20,337.1
1986-02-21,338
1986-02-24,341.8
1986-02-25,352.4
1986-02-26,345.8
1986-02-27,336.9
1986-02-28,338.2
1986-03-03,335.6
1986-03-04,337.2
1986-03-05,341.5
1986-03-06,344.5
1986-03-07,343.4
1986-03-10,340.3
1986-03-11,342.9
1986-03-12,343.9
1986-03-13,349.6
1986-03-14,348
1986-03-17,349.9
1986-03-18,351.2
1986-03-19,346.8
1986-03-20,350.7
1986-03-21,352.9
1986-03-24,350.2
1986-03-25,351.8
1986-03-26,344.3
1986-03-27,344
1986-03-28,344
1986-03-31,344
1986-04-01,333.1
1986-04-02,335.5
1986-04-03,334.8
1986-04-04,334.5
1986-04-07,337.7
1986-04-08,339.4
1986-04-09,337.9
1986-04-10,337.7
1986-04-11,342
1986-04-14,341.6
1986-04-15,341.8
1986-04-16,339
1986-04-17,339.9
1986-04-18,342.8
1986-04-21,341.4
1986-04-22,344.1
1986-04-23,346.2
1986-04-24,344.8
1986-04-25,344.5
1986-04-28,343.2
1986-04-29,342.5
1986-04-30,345.8
1986-05-01,345.1
1986-05-02,341.6
1986-05-05,341.6
1986-05-06,340.4
1986-05-07,342.5
1986-05-08,345.3
1986-05-09,345.4
1986-05-12,345.2
1986-05-13,343.7
1986-05-14,342.5
1986-05-15,342
1986-05-16,343
1986-05-19,340.8
1986-05-20,338.7
1986-05-21,338.9
1986-05-22,340.5
1986-05-23,341.1
1986-05-26,341.1
1986-05-27,341.5
1986-05-28,343.8
1986-05-29,342.7
1986-05-30,343.2
1986-06-02,341.9
1986-06-03,342.2
1986-06-04,340.8
1986-06-05,341.8
1986-06-06,341.7
1986-06-09,341.8
1986-06-10,347.7
1986-06-11,347.4
1986-06-12,348.4
1986-06-13,346.2
1986-06-16,339.3
1986-06-17,336.8
1986-06-18,339.2
1986-06-19,339.2
1986-06-20,339.7
1986-06-23,341.1
1986-06-24,342
1986-06-25,344.2
1986-06-26,344.9
1986-06-27,344.5
1986-06-30,346.8
1986-07-01,345.1
1986-07-02,342.3
1986-07-03,343.9
1986-07-04,343.8
1986-07-07,344.9
1986-07-08,347.9
1986-07-09,348.1
1986-07-10,346.8
1986-07-11,348.1
1986-07-14,345.8
1986-07-15,346
1986-07-16,347.6
1986-07-17,347
1986-07-18,347.9
1986-07-21,354
1986-07-22,353.5
1986-07-23,347.3
1986-07-24,348.7
1986-07-25,349.4
1986-07-28,353.6
1986-07-29,351.3
1986-07-30,351.7
1986-07-31,357.5
1986-08-01,361
1986-08-04,359.8
1986-08-05,358.5
1986-08-06,362.4
1986-08-07,361.8
1986-08-08,368.8
1986-08-11,388
1986-08-12,384
1986-08-13,388
1986-08-14,385.3
1986-08-15,385.1
1986-08-18,377.3
1986-08-19,374.4
1986-08-20,378
1986-08-21,380.8
1986-08-22,386.3
1986-08-25,386.3
1986-08-26,381.1
1986-08-27,380.1
1986-08-28,386.7
1986-08-29,384.7
1986-09-01,391.8
1986-09-02,393.3
1986-09-03,405
1986-09-04,405.5
1986-09-05,420.8
1986-09-08,418.6
1986-09-09,409.3
1986-09-10,418.5
1986-09-11,402
1986-09-12,419.5
1986-09-15,413
1986-09-16,417.3
1986-09-17,413.2
1986-09-18,417.9
1986-09-19,430
1986-09-22,435.5
1986-09-23,435
1986-09-24,431.5
1986-09-25,429.4
1986-09-26,433
1986-09-29,427
1986-09-30,423.2
1986-10-01,425
1986-10-02,431.3
1986-10-03,436
1986-10-06,436.9
1986-10-07,436
1986-10-08,438.1
1986-10-09,435.8
1986-10-10,430.8
1986-10-13,432.6
1986-10-14,428.8
1986-10-15,422
1986-10-16,425.5
1986-10-17,419.3
1986-10-20,425
1986-10-21,425.1
1986-10-22,425
1986-10-23,423.4
1986-10-24,410.5
1986-10-27,409.8
1986-10-28,410.7
1986-10-29,405.8
1986-10-30,406.5
1986-10-31,401
1986-11-03,406.2
1986-11-04,408
1986-11-05,405.3
1986-11-06,408.6
1986-11-07,408.2
1986-11-10,410.8
1986-11-11,406
1986-11-12,407
1986-11-13,407.5
1986-11-14,408.3
1986-11-17,392.5
1986-11-18,391
1986-11-19,393.4
1986-11-20,389.4
1986-11-21,388.2
1986-11-24,380.5
1986-11-25,383.8
1986-11-26,383.6
1986-11-27,383.5
1986-11-28,389.5
1986-12-01,395.6
1986-12-02,389.5
1986-12-03,389.8
1986-12-04,389.3
1986-12-05,388.5
1986-12-08,389.6
1986-12-09,386.8
1986-12-10,391.5
1986-12-11,388.4
1986-12-12,391.5
1986-12-15,394.3
1986-12-16,393.1
1986-12-17,392
1986-12-18,390.8
1986-12-19,394.8
1986-12-22,394.2
1986-12-23,389.2
1986-12-24,389.2
1986-12-25,389.2
1986-12-26,389.2
1986-12-29,390.1
1986-12-30,388.8
1986-12-31,388.8
1987-01-01,388.8
1987-01-02,403.5
1987-01-05,399
1987-01-06,401.7
1987-01-07,400.4
1987-01-08,402.7
1987-01-09,402
1987-01-12,411.1
1987-01-13,409
1987-01-14,415.1
1987-01-15,416.3
1987-01-16,415.7
1987-01-19,422.3
1987-01-20,415.8
1987-01-21,407.2
1987-01-22,410.5
1987-01-23,400
1987-01-26,406
1987-01-27,411.5
1987-01-28,413.8
1987-01-29,409.7
1987-01-30,400.5
1987-02-02,406.8
1987-02-03,404
1987-02-04,402.8
1987-02-05,398.9
1987-02-06,402.6
1987-02-09,405.9
1987-02-10,402.9
1987-02-11,403
1987-02-12,402.3
1987-02-13,397.4
1987-02-16,397.3
1987-02-17,397.3
1987-02-18,390
1987-02-19,393.4
1987-02-20,399.8
1987-02-23,403.2
1987-02-24,399.3
1987-02-25,405.8
1987-02-26,404.1
1987-02-27,405.9
1987-03-02,404.3
1987-03-03,403.8
1987-03-04,406.6
1987-03-05,410.8
1987-03-06,406.3
1987-03-09,405
1987-03-10,405.6
1987-03-11,407.2
1987-03-12,409.9
1987-03-13,408.5
1987-03-16,405.3
1987-03-17,406.4
1987-03-18,404.4
1987-03-19,404.5
1987-03-20,404.5
1987-03-23,408.3
1987-03-24,409
1987-03-25,413.7
1987-03-26,411
1987-03-27,416.4
1987-03-30,424
1987-03-31,421
1987-04-01,418.8
1987-04-02,418.7
1987-04-03,418.7
1987-04-06,421.5
1987-04-07,418.5
1987-04-08,420.5
1987-04-09,421
1987-04-10,431.6
1987-04-13,435.9
1987-04-14,442.4
1987-04-15,444.1
1987-04-16,437.8
1987-04-17,437.8
1987-04-20,437.8
1987-04-21,449.5
1987-04-22,445.5
1987-04-23,450.5
1987-04-24,462.2
1987-04-27,474.8
1987-04-28,453
1987-04-29,449
1987-04-30,453.3
1987-05-01,456.8
1987-05-04,456.8
1987-05-05,459.3
1987-05-06,456.3
1987-05-07,456.3
1987-05-08,453
1987-05-11,453
1987-05-12,460.7
1987-05-13,460.5
1987-05-14,461.1
1987-05-15,469.9
1987-05-18,473.3
1987-05-19,471.1
1987-05-20,475.3
1987-05-21,469.1
1987-05-22,466.5
1987-05-25,466.5
1987-05-26,449
1987-05-27,449.5
1987-05-28,453.1
1987-05-29,451
1987-06-01,442.9
1987-06-02,455
1987-06-03,453
1987-06-04,452.8
1987-06-05,453.5
1987-06-08,456.6
1987-06-09,452.7
1987-06-10,455.7
1987-06-11,457
1987-06-12,455.5
1987-06-15,449.8
1987-06-16,452.8
1987-06-17,451.3
1987-06-18,452.2
1987-06-19,449
1987-06-22,438
1987-06-23,440.2
1987-06-24,441.8
1987-06-25,440.5
1987-06-26,444.1
1987-06-29,449.8
1987-06-30,447.3
1987-07-01,445.8
1987-07-02,446.3
1987-07-03,444.1
1987-07-06,443.4
1987-07-07,444.5
1987-07-08,446.4
1987-07-09,444.1
1987-07-10,444.8
1987-07-13,446.5
1987-07-14,447
1987-07-15,452.7
1987-07-16,453.8
1987-07-17,450.6
1987-07-20,450.9
1987-07-21,452.4
1987-07-22,454.9
1987-07-23,454
1987-07-24,453.3
1987-07-27,453.2
1987-07-28,456.2
1987-07-29,457.8
1987-07-30,457.2
1987-07-31,462.5
1987-08-03,472.8
1987-08-04,473.4
1987-08-05,469.8
1987-08-06,468.7
1987-08-07,464.1
1987-08-10,461.1
1987-08-11,461.2
1987-08-12,463.4
1987-08-13,462.5
1987-08-14,460
1987-08-17,453.3
1987-08-18,457.5
1987-08-19,456.4
1987-08-20,456.1
1987-08-21,455.5
1987-08-24,459.5
1987-08-25,458
1987-08-26,457.6
1987-08-27,458.8
1987-08-28,453.4
1987-08-31,453.4
1987-09-01,453.8
1987-09-02,463.1
1987-09-03,463.7
1987-09-04,464.8
1987-09-07,463.5
1987-09-08,457
1987-09-09,458.3
1987-09-10,460.2
1987-09-11,459.9
1987-09-14,455.6
1987-09-15,458.8
1987-09-16,458.4
1987-09-17,460.5
1987-09-18,461.7
1987-09-21,459.1
1987-09-22,461.6
1987-09-23,462.4
1987-09-24,464
1987-09-25,461.8
1987-09-28,460.9
1987-09-29,459.4
1987-09-30,459.5
1987-10-01,454.9
1987-10-02,454.4
1987-10-05,456.5
1987-10-06,458
1987-10-07,458.1
1987-10-08,458.2
1987-10-09,462.1
1987-10-12,461.8
1987-10-13,459.2
1987-10-14,460.8
1987-10-15,466.6
1987-10-16,465.3
1987-10-19,481
1987-10-20,464.3
1987-10-21,467
1987-10-22,471.7
1987-10-23,470.5
1987-10-26,475
1987-10-27,474
1987-10-28,477.5
1987-10-29,472.5
1987-10-30,468.8
1987-11-02,469.3
1987-11-03,464.3
1987-11-04,466.2
1987-11-05,457.6
1987-11-06,460
1987-11-09,463.5
1987-11-10,458.3
1987-11-11,461.9
1987-11-12,462.5
1987-11-13,465
1987-11-16,462.1
1987-11-17,464.6
1987-11-18,463.7
1987-11-19,465.2
1987-11-20,465.7
1987-11-23,469.4
1987-11-24,475
1987-11-25,476.5
1987-11-26,477.7
1987-11-27,478.4
1987-11-30,492.5
1987-12-01,487.8
1987-12-02,490.9
1987-12-03,491.1
1987-12-04,486.3
1987-12-07,481.2
1987-12-08,484.3
1987-12-09,484.2
1987-12-10,488
1987-12-11,493.5
1987-12-14,499.8
1987-12-15,492.5
1987-12-16,486.3
1987-12-17,477.5
1987-12-18,481
1987-12-21,480
1987-12-22,483
1987-12-23,481.5
1987-12-24,481.5
1987-12-25,481.5
1987-12-28,481.5
1987-12-29,485.7
1987-12-30,484.1
1987-12-31,484.1
1988-01-01,484.1
1988-01-04,480.5
1988-01-05,475.5
1988-01-06,481.4
1988-01-07,483.5
1988-01-08,483.9
1988-01-11,483.9
1988-01-12,480.4
1988-01-13,481.9
1988-01-14,481.4
1988-01-15,480.3
1988-01-18,475.4
1988-01-19,477.1
1988-01-20,477.7
1988-01-21,477.2
1988-01-22,476.2
1988-01-25,476.3
1988-01-26,469.8
1988-01-27,465
1988-01-28,466.4
1988-01-29,458
1988-02-01,452.7
1988-02-02,455.9
1988-02-03,445.4
1988-02-04,443.3
1988-02-05,441.7
1988-02-08,442.1
1988-02-09,438.6
1988-02-10,441.1
1988-02-11,440.6
1988-02-12,443.6
1988-02-15,445.5
1988-02-16,445
1988-02-17,445.6
1988-02-18,447.3
1988-02-19,442.9
1988-02-22,445.5
1988-02-23,442.4
1988-02-24,435.8
1988-02-25,432.1
1988-02-26,430.5
1988-02-29,426.2
1988-03-01,429.3
1988-03-02,428.9
1988-03-03,429.1
1988-03-04,431.8
1988-03-07,435.9
1988-03-08,436.4
1988-03-09,436.5
1988-03-10,442.4
1988-03-11,441.8
1988-03-14,442.3
1988-03-15,442.2
1988-03-16,446.2
1988-03-17,445.5
1988-03-18,442.9
1988-03-21,449.3
1988-03-22,447.9
1988-03-23,449.5
1988-03-24,454
1988-03-25,451.8
1988-03-28,453.9
1988-03-29,454.9
1988-03-30,453.8
1988-03-31,457
1988-04-01,457
1988-04-04,457
1988-04-05,453.6
1988-04-06,449.9
1988-04-07,447.2
1988-04-08,449.4
1988-04-11,448.8
1988-04-12,450.8
1988-04-13,449.4
1988-04-14,450.4
1988-04-15,456.3
1988-04-18,458
1988-04-19,456.9
1988-04-20,457.4
1988-04-21,454.3
1988-04-22,448.6
1988-04-25,450.2
1988-04-26,447
1988-04-27,450.3
1988-04-28,452.1
1988-04-29,449
1988-05-02,449
1988-05-03,445.9
1988-05-04,443.3
1988-05-05,444.9
1988-05-06,442.8
1988-05-09,444.4
1988-05-10,446.7
1988-05-11,449.1
1988-05-12,451
1988-05-13,449.5
1988-05-16,453.3
1988-05-17,454.7
1988-05-18,454
1988-05-19,457.9
1988-05-20,454.9
1988-05-23,457.3
1988-05-24,457.3
1988-05-25,453.9
1988-05-26,453.3
1988-05-27,452
1988-05-30,452
1988-05-31,455.5
1988-06-01,456.8
1988-06-02,453.7
1988-06-03,464.7
1988-06-06,464.6
1988-06-07,464.4
1988-06-08,457.9
1988-06-09,455.5
1988-06-10,457.6
1988-06-13,449
1988-06-14,446.5
1988-06-15,452
1988-06-16,453.9
1988-06-17,450.3
1988-06-20,454.2
1988-06-21,451.7
1988-06-22,448.5
1988-06-23,447.8
1988-06-24,443.3
1988-06-27,443.3
1988-06-28,443.9
1988-06-29,433.6
1988-06-30,436.6
1988-07-01,436.9
1988-07-04,437.6
1988-07-05,437.5
1988-07-06,436.8
1988-07-07,440.9
1988-07-08,439.4
1988-07-11,436.8
1988-07-12,433.8
1988-07-13,435
1988-07-14,440.8
1988-07-15,439.1
1988-07-18,435.7
1988-07-19,436.3
1988-07-20,444.8
1988-07-21,444.8
1988-07-22,442.2
1988-07-25,438.5
1988-07-26,431.2
1988-07-27,432.9
1988-07-28,432.8
1988-07-29,436.8
1988-08-01,434.6
1988-08-02,432.8
1988-08-03,434.1
1988-08-04,433.1
1988-08-05,432.9
1988-08-08,432
1988-08-09,425.8
1988-08-10,427.2
1988-08-11,428
1988-08-12,433.3
1988-08-15,430.3
1988-08-16,432.7
1988-08-17,429
1988-08-18,430.6
1988-08-19,432.6
1988-08-22,431
1988-08-23,432.6
1988-08-24,433
1988-08-25,434.2
1988-08-26,433.2
1988-08-29,433.2
1988-08-30,427.8
1988-08-31,427.8
1988-09-01,430.4
1988-09-02,428.8
1988-09-05,427.4
1988-09-06,428.5
1988-09-07,427.3
1988-09-08,428.3
1988-09-09,429.4
1988-09-12,419.4
1988-09-13,420.5
1988-09-14,421.5
1988-09-15,418.9
1988-09-16,415.2
1988-09-19,409
1988-09-20,410
1988-09-21,400.7
1988-09-22,397.8
1988-09-23,400.4
1988-09-26,395.3
1988-09-27,397.1
1988-09-28,395.4
1988-09-29,398.5
1988-09-30,396.7
1988-10-03,396
1988-10-04,398.5
1988-10-05,395.5
1988-10-06,403.8
1988-10-07,403.9
1988-10-10,406.8
1988-10-11,407.3
1988-10-12,406.4
1988-10-13,406.7
1988-10-14,407.6
1988-10-17,413
1988-10-18,411.5
1988-10-19,411.3
1988-10-20,412.2
1988-10-21,410.3
1988-10-24,405.5
1988-10-25,407.7
1988-10-26,407.4
1988-10-27,407.5
1988-10-28,411.5
1988-10-31,412.4
1988-11-01,410.9
1988-11-02,414.8
1988-11-03,423.4
1988-11-04,421
1988-11-07,420.6
1988-11-08,418.4
1988-11-09,420.8
1988-11-10,419.1
1988-11-11,420.3
1988-11-14,419.3
1988-11-15,424
1988-11-16,423.9
1988-11-17,422
1988-11-18,417.8
1988-11-21,416
1988-11-22,418.4
1988-11-23,419.3
1988-11-24,420
1988-11-25,424.1
1988-11-28,424.3
1988-11-29,423.1
1988-11-30,422.6
1988-12-01,424.8
1988-12-02,424.3
1988-12-05,429
1988-12-06,427.8
1988-12-07,422.6
1988-12-08,423.2
1988-12-09,419.8
1988-12-12,420
1988-12-13,420.5
1988-12-14,420
1988-12-15,418.5
1988-12-16,411.8
1988-12-19,413
1988-12-20,412.9
1988-12-21,414.6
1988-12-22,417.3
1988-12-23,417.3
1988-12-26,417.3
1988-12-27,417.3
1988-12-28,412.9
1988-12-29,410.3
1988-12-30,410.3
1989-01-02,410.3
1989-01-03,411.6
1989-01-04,409.4
1989-01-05,407.3
1989-01-06,406.4
1989-01-09,402.5
1989-01-10,404.5
1989-01-11,403.8
1989-01-12,404.2
1989-01-13,405.6
1989-01-16,401.5
1989-01-17,402.3
1989-01-18,402.5
1989-01-19,403.6
1989-01-20,405.5
1989-01-23,407.5
1989-01-24,408.3
1989-01-25,404.2
1989-01-26,406.3
1989-01-27,399.8
1989-01-30,394
1989-01-31,394
1989-02-01,392.8
1989-02-02,391.1
1989-02-03,390
1989-02-06,387.9
1989-02-07,391
1989-02-08,390.6
1989-02-09,393.8
1989-02-10,389.6
1989-02-13,384.5
1989-02-14,384.1
1989-02-15,381
1989-02-16,384.3
1989-02-17,380.4
1989-02-20,382.4
